# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Jan  2 09:45:47 2015
#
# CONSTRAINT:  where (pl_kepflag > 0
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    (not found)
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc.[AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc.[AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag
# COLUMN pl_msinij:      Planet M*sin(i) [Jupiter mass]
# COLUMN pl_msinijerr1:  Planet M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_msinijerr2:  Planet M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_msinijlim:   Planet M*sin(i) Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_vjerr:       V-band (Johnson) Unc. [mag]
# COLUMN st_vjlim:       V-band (Johnson) Limit Flag
# COLUMN st_vjblend:     V-band (Johnson) Blend Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr:     Effective Temperature Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_teffblend:   Effective Temperature Blend Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr:     Stellar Mass Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_massblend:   Stellar Mass Blend Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr:      Stellar Radius Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radblend:    Stellar Radius Blend Flag
# COLUMN hd_name:        HD Name
# COLUMN hip_name:       HIP Name
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_msinie:      Planet M*sin(i) [Earth mass]
# COLUMN pl_msinieerr1:  Planet M*sin(i) Upper Unc. [Earth mass]
# COLUMN pl_msinieerr2:  Planet M*sin(i) Lower Unc. [Earth mass]
# COLUMN pl_msinielim:   Planet M*sin(i) Limit Flag
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_radserr1:    Planet Radius Upper Unc. [Solar radii]
# COLUMN pl_radserr2:    Planet Radius Lower Unc. [Solar radii]
# COLUMN pl_radslim:     Planet Radius Limit Flag
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_sperr:       Spectral Type Unc.
# COLUMN st_splim:       Spectral Type Limit Flag
# COLUMN st_spblend:     Spectral Type Blend Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr:     Stellar Surface Gravity Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_loggblend:   Stellar Surface Gravity Blend Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr:     Stellar Density Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metfeerr:    Stellar Metallicity Unc. [dex]
# COLUMN st_metfelim:    Stellar Metallicity Limit Flag
# COLUMN st_metfeblend:  Stellar Metallicity Blend Flag
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ttvflag,pl_kepflag,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_vj,st_vjerr,st_vjlim,st_vjblend,st_teff,st_tefferr,st_tefflim,st_teffblend,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,hd_name,hip_name,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,st_sp,st_spstr,st_sperr,st_splim,st_spblend,st_logg,st_loggerr,st_logglim,st_loggblend,st_dens,st_denserr,st_denslim,st_metfe,st_metfeerr,st_metfelim,st_metfeblend
841,Kepler-101,b,Transit,2,3.48768120,0.00000700,-0.00000700,0,0.047400,0.001000,-0.000800,0,0.086000,0.080000,-0.059000,0,0.16000,0.02000,-0.01000,0,,,,,0.510,0.080,-0.070,0,1.45000,0.83000,-0.48000,0,85.820,1.730,-1.530,0,0,1,18h53m01.32s,283.255493,+48d21m18.8s,48.355228,,,,,13.800,,0,0,5667.00,50.00,0,0,1.17,0.07,0,0,1.56,0.20,0,0,,,51.10000,5.10000,-4.70000,0,,,,,0.053,0.008,-0.007,0,4.30,G3 IV,,0,0,4.12,0.11,0,0,0.4370,0.2040,0,0.330,0.070,0,0
842,Kepler-101,c,Transit,2,6.02976000,0.00007500,-0.00007500,0,0.068400,0.001400,-0.001400,0,0.000000,,,0,0.01000,,,1,,,,,0.112,0.017,-0.015,0,10.50000,,,1,84.600,3.400,-3.100,0,0,1,18h53m01.32s,283.255493,+48d21m18.8s,48.355228,,,,,13.800,,0,0,5667.00,50.00,0,0,1.17,0.07,0,0,1.56,0.20,0,0,,,3.78000,,,1,,,,,0.011,0.002,-0.002,0,4.30,G3 IV,,0,0,4.12,0.11,0,0,0.4370,0.2040,0,0.330,0.070,0,0
843,Kepler-102,b,Transit,5,5.28696000,,,0,,,,,,,,,0.00100,0.00500,-0.00500,0,,,,,0.042,0.002,-0.002,0,23.29000,94.93000,-94.93000,0,,,,,0,1,18h45m55.86s,281.482758,+47d12m28.9s,47.208031,,,,,,,,,4909.00,41.00,0,0,0.81,0.04,0,0,0.76,0.07,0,0,,,0.41000,1.60000,-1.60000,0,,,,,0.004,0.000,0.000,0,,,,,,4.58,0.08,0,0,2.6100,0.7500,0,0.180,0.420,0,0
844,Kepler-102,c,Transit,5,7.07142000,,,0,,,,,,,,,0.00900,,,1,,,,,0.052,0.002,-0.002,0,,,,,,,,,0,1,18h45m55.86s,281.482758,+47d12m28.9s,47.208031,,,,,,,,,4909.00,41.00,0,0,0.81,0.04,0,0,0.76,0.07,0,0,,,3.00000,,,1,,,,,0.005,0.000,0.000,0,,,,,,4.58,0.08,0,0,2.6100,0.7500,0,0.180,0.420,0,0
845,Kepler-102,d,Transit,5,10.31170000,,,0,,,,,,,,,0.01200,0.00600,-0.00600,0,,,,,0.105,0.004,-0.004,0,13.27000,6.46000,-6.46000,0,,,,,0,1,18h45m55.86s,281.482758,+47d12m28.9s,47.208031,,,,,,,,,4909.00,41.00,0,0,0.81,0.04,0,0,0.76,0.07,0,0,,,3.80000,1.80000,-1.80000,0,,,,,0.011,0.000,0.000,0,,,,,,4.58,0.08,0,0,2.6100,0.7500,0,0.180,0.420,0,0
846,Kepler-102,e,Transit,5,16.14570000,,,0,,,,,,,,,0.02800,0.00600,-0.00600,0,,,,,0.198,0.006,-0.006,0,4.68000,1.12000,-1.12000,0,,,,,0,1,18h45m55.86s,281.482758,+47d12m28.9s,47.208031,,,,,,,,,4909.00,41.00,0,0,0.81,0.04,0,0,0.76,0.07,0,0,,,8.93000,2.00000,-2.00000,0,,,,,0.020,0.001,-0.001,0,,,,,,4.58,0.08,0,0,2.6100,0.7500,0,0.180,0.420,0,0
847,Kepler-102,f,Transit,5,27.45360000,,,0,,,,,,,,,0.00200,0.01000,-0.01000,0,,,,,0.079,0.003,-0.003,0,4.92000,24.50000,-24.50000,0,,,,,0,1,18h45m55.86s,281.482758,+47d12m28.9s,47.208031,,,,,,,,,4909.00,41.00,0,0,0.81,0.04,0,0,0.76,0.07,0,0,,,0.62000,3.30000,-3.30000,0,,,,,0.008,0.000,0.000,0,,,,,,4.58,0.08,0,0,2.6100,0.7500,0,0.180,0.420,0,0
848,Kepler-103,b,Transit,2,15.96540000,,,0,,,,,,,,,0.03100,0.02700,-0.02700,0,,,,,0.301,0.008,-0.008,0,1.38000,1.40000,-1.40000,0,,,,,0,1,19h15m56.29s,288.984558,+40d03m52.3s,40.064522,,,,,,,,,5845.00,88.00,0,0,1.09,0.07,0,0,1.44,0.04,0,0,,,9.70000,8.60000,-8.60000,0,,,,,0.031,0.001,-0.001,0,,,,,,4.16,0.04,0,0,0.5200,0.0200,0,0.070,0.110,0,0
849,Kepler-103,c,Transit,2,179.61200000,,,0,,,,,,,,,0.11400,0.07900,-0.07900,0,,,,,0.459,0.012,-0.012,0,1.47000,1.20000,-1.20000,0,,,,,0,1,19h15m56.29s,288.984558,+40d03m52.3s,40.064522,,,,,,,,,5845.00,88.00,0,0,1.09,0.07,0,0,1.44,0.04,0,0,,,36.10000,25.20000,-25.20000,0,,,,,0.047,0.001,-0.001,0,,,,,,4.16,0.04,0,0,0.5200,0.0200,0,0.070,0.110,0,0
850,Kepler-104,b,Transit,3,11.42754800,0.00001500,-0.00001500,0,0.094000,,,0,,,,,,,,,,,,,0.277,0.047,-0.047,0,,,,,,,,,0,1,19h10m25.11s,287.604614,+42d10m00.4s,42.166779,,,,,,,,,5711.00,74.00,0,0,0.81,,0,0,1.35,0.22,0,0,,,,,,,,,,,0.028,0.005,-0.005,0,,,,,,4.11,0.10,0,0,,,,-0.777,,0,0
851,Kepler-104,c,Transit,3,23.66820500,0.00005600,-0.00005600,0,0.153000,,,0,,,,,,,,,,,,,0.279,0.049,-0.049,0,,,,,,,,,0,1,19h10m25.11s,287.604614,+42d10m00.4s,42.166779,,,,,,,,,5711.00,74.00,0,0,0.81,,0,0,1.35,0.22,0,0,,,,,,,,,,,0.029,0.005,-0.005,0,,,,,,4.11,0.10,0,0,,,,-0.777,,0,0
852,Kepler-104,d,Transit,3,51.75539400,0.00016000,-0.00016000,0,0.257000,,,0,,,,,,,,,,,,,0.319,0.054,-0.054,0,,,,,,,,,0,1,19h10m25.11s,287.604614,+42d10m00.4s,42.166779,,,,,,,,,5711.00,74.00,0,0,0.81,,0,0,1.35,0.22,0,0,,,,,,,,,,,0.033,0.006,-0.006,0,,,,,,4.11,0.10,0,0,,,,-0.777,,0,0
853,Kepler-105,b,Transit,2,5.41220000,0.00002000,-0.00002000,0,0.066000,0.003000,-0.003000,0,0.470000,0.050000,-0.470000,0,,,,,,,,,0.429,0.136,-0.136,0,,,,,85.940,1.870,-3.880,0,0,1,19h11m32.96s,287.887329,+46d16m34.5s,46.276237,,,,,,,,,5873.00,100.00,0,0,1.28,0.12,0,0,1.16,0.24,0,0,,,,,,,,,,,0.044,0.014,-0.014,0,,,,,,4.30,0.15,0,0,0.4600,0.4000,0,-0.220,0.470,0,0
854,Kepler-105,c,Transit,2,7.12593900,0.00001700,-0.00001700,0,0.072000,,,0,,,,,,,,,,,,,0.144,0.030,-0.030,0,,,,,,,,,0,1,19h11m32.96s,287.887329,+46d16m34.5s,46.276237,,,,,,,,,5873.00,100.00,0,0,1.28,0.12,0,0,1.16,0.24,0,0,,,,,,,,,,,0.015,0.003,-0.003,0,,,,,,4.30,0.15,0,0,0.4600,0.4000,0,-0.220,0.470,0,0
855,Kepler-106,b,Transit,4,6.16486000,,,0,,,,,,,,,0.00050,0.00880,-0.00880,0,,,,,0.073,0.010,-0.010,0,1.26000,26.26000,-26.26000,0,,,,,0,1,20h03m27.36s,300.863983,+44d20m15.2s,44.337555,,,,,,,,,5858.00,114.00,0,0,1.00,0.06,0,0,1.04,0.17,0,0,,,0.15000,2.80000,-2.80000,0,,,,,0.007,0.001,-0.001,0,,,,,,4.41,0.14,0,0,1.3800,0.1500,0,-0.120,0.110,0,0
856,Kepler-106,c,Transit,4,13.57080000,,,0,,,,,,,,,0.03300,0.01000,-0.01000,0,,,,,0.223,0.029,-0.029,0,3.28000,1.56000,-1.56000,0,,,,,0,1,20h03m27.36s,300.863983,+44d20m15.2s,44.337555,,,,,,,,,5858.00,114.00,0,0,1.00,0.06,0,0,1.04,0.17,0,0,,,10.44000,3.20000,-3.20000,0,,,,,0.023,0.003,-0.003,0,,,,,,4.41,0.14,0,0,1.3800,0.1500,0,-0.120,0.110,0,0
857,Kepler-106,d,Transit,4,23.98020000,,,0,,,,,,,,,0.02500,,,1,,,,,0.085,0.012,-0.012,0,,,,,,,,,0,1,20h03m27.36s,300.863983,+44d20m15.2s,44.337555,,,,,,,,,5858.00,114.00,0,0,1.00,0.06,0,0,1.04,0.17,0,0,,,8.10000,,,1,,,,,0.009,0.001,-0.001,0,,,,,,4.41,0.14,0,0,1.3800,0.1500,0,-0.120,0.110,0,0
858,Kepler-106,e,Transit,4,43.84450000,,,0,,,,,,,,,0.03500,0.01800,-0.01800,0,,,,,0.228,0.029,-0.029,0,3.10000,2.07000,-2.07000,0,,,,,0,1,20h03m27.36s,300.863983,+44d20m15.2s,44.337555,,,,,,,,,5858.00,114.00,0,0,1.00,0.06,0,0,1.04,0.17,0,0,,,11.17000,5.80000,-5.80000,0,,,,,0.024,0.003,-0.003,0,,,,,,4.41,0.14,0,0,1.3800,0.1500,0,-0.120,0.110,0,0
859,Kepler-107,b,Transit,4,3.17999700,0.00001100,-0.00001100,0,0.044000,,,0,,,,,,,,,,,,,0.139,0.005,-0.005,0,,,,,,,,,0,1,19h48m06.78s,297.028259,+48d12m31.0s,48.208611,,,,,,,,,5851.00,75.00,0,0,,,,,1.41,0.05,0,0,,,,,,,,,,,0.014,0.001,-0.001,0,,,,,,4.20,0.06,0,0,,,,-0.092,,0,0
860,Kepler-107,c,Transit,4,4.90142500,0.00001600,-0.00001600,0,0.059000,,,0,,,,,,,,,,,,,0.161,0.016,-0.016,0,,,,,,,,,0,1,19h48m06.78s,297.028259,+48d12m31.0s,48.208611,,,,,,,,,5851.00,75.00,0,0,,,,,1.41,0.05,0,0,,,,,,,,,,,0.017,0.002,-0.002,0,,,,,,4.20,0.06,0,0,,,,-0.092,,0,0
861,Kepler-107,d,Transit,4,7.95820300,0.00010400,-0.00010400,0,0.082000,,,0,,,,,,,,,,,,,0.095,0.005,-0.005,0,,,,,,,,,0,1,19h48m06.78s,297.028259,+48d12m31.0s,48.208611,,,,,,,,,5851.00,75.00,0,0,,,,,1.41,0.05,0,0,,,,,,,,,,,0.010,0.001,-0.001,0,,,,,,4.20,0.06,0,0,,,,-0.092,,0,0
862,Kepler-107,e,Transit,4,14.74904900,0.00003400,-0.00003400,0,0.123000,,,0,,,,,,,,,,,,,0.308,0.022,-0.022,0,,,,,,,,,0,1,19h48m06.78s,297.028259,+48d12m31.0s,48.208611,,,,,,,,,5851.00,75.00,0,0,,,,,1.41,0.05,0,0,,,,,,,,,,,0.032,0.002,-0.002,0,,,,,,4.20,0.06,0,0,,,,-0.092,,0,0
863,Kepler-108,b,Transit,2,49.18392100,0.00005400,-0.00005400,0,0.292000,,,0,,,,,,,,,,,,,0.772,0.043,-0.043,0,,,,,,,,,0,1,19h38m14.20s,294.559174,+46d03m44.4s,46.062325,,,,,,,,,5854.00,92.00,0,0,0.87,,0,0,2.19,0.12,0,0,,,,,,,,,,,0.079,0.004,-0.004,0,,,,,,3.90,0.08,0,0,,,,-0.026,,0,0
864,Kepler-108,c,Transit,2,190.32349400,0.00098800,-0.00098800,0,0.721000,,,0,,,,,,,,,,,,,0.730,0.045,-0.045,0,,,,,,,,,0,1,19h38m14.20s,294.559174,+46d03m44.4s,46.062325,,,,,,,,,5854.00,92.00,0,0,0.87,,0,0,2.19,0.12,0,0,,,,,,,,,,,0.075,0.005,-0.005,0,,,,,,3.90,0.08,0,0,,,,-0.026,,0,0
865,Kepler-109,b,Transit,2,6.48163000,,,0,,,,,,,,,0.00400,0.01700,-0.01700,0,,,,,0.211,0.006,-0.006,0,0.30000,2.20000,-2.20000,0,,,,,0,1,19h21m34.26s,290.392731,+40d17m05.5s,40.284874,,,,,,,,,5952.00,75.00,0,0,1.04,0.06,0,0,1.32,0.04,0,0,,,1.30000,5.40000,-5.40000,0,,,,,0.022,0.001,-0.001,0,,,,,,4.21,0.04,0,0,0.6500,0.0200,0,-0.080,0.100,0,0
866,Kepler-109,c,Transit,2,21.22270000,,,0,,,,,,,,,0.00700,0.02500,-0.02500,0,,,,,0.225,0.006,-0.006,0,0.65000,2.30000,-2.30000,0,,,,,0,1,19h21m34.26s,290.392731,+40d17m05.5s,40.284874,,,,,,,,,5952.00,75.00,0,0,1.04,0.06,0,0,1.32,0.04,0,0,,,2.22000,7.80000,-7.80000,0,,,,,0.023,0.001,-0.001,0,,,,,,4.21,0.04,0,0,0.6500,0.0200,0,-0.080,0.100,0,0
867,Kepler-110,b,Transit,2,12.69111200,0.00003600,-0.00003600,0,0.107000,,,0,,,,,,,,,,,,,0.163,0.032,-0.032,0,,,,,,,,,0,1,19h31m42.99s,292.929138,+48d36m10.1s,48.602814,,,,,,,,,5960.00,153.00,0,0,,,,,1.15,0.23,0,0,,,,,,,,,,,0.017,0.003,-0.003,0,,,,,,4.33,0.15,0,0,,,,-0.151,,0,0
868,Kepler-110,c,Transit,2,31.71977500,0.00010400,-0.00010400,0,0.198000,,,0,,,,,,,,,,,,,0.197,0.039,-0.039,0,,,,,,,,,0,1,19h31m42.99s,292.929138,+48d36m10.1s,48.602814,,,,,,,,,5960.00,153.00,0,0,,,,,1.15,0.23,0,0,,,,,,,,,,,0.020,0.004,-0.004,0,,,,,,4.33,0.15,0,0,,,,-0.151,,0,0
869,Kepler-111,b,Transit,2,3.34181500,0.00000600,-0.00000600,0,0.046000,,,0,,,,,,,,,,,,,0.141,0.018,-0.018,0,,,,,,,,,1,1,19h26m36.76s,291.653168,+44d41m17.8s,44.688274,,,,,,,,,5952.00,74.00,0,0,,,,,1.16,0.14,0,0,,,,,,,,,,,0.015,0.002,-0.002,0,,,,,,4.38,0.10,0,0,,,,0.005,,0,0
870,Kepler-111,c,Transit,2,224.78460800,0.00041100,-0.00041100,0,0.761000,,,0,,,,,,,,,,,,,0.651,0.081,-0.081,0,,,,,,,,,1,1,19h26m36.76s,291.653168,+44d41m17.8s,44.688274,,,,,,,,,5952.00,74.00,0,0,,,,,1.16,0.14,0,0,,,,,,,,,,,0.067,0.008,-0.008,0,,,,,,4.38,0.10,0,0,,,,0.005,,0,0
871,Kepler-112,b,Transit,2,8.40887800,0.00001000,-0.00001000,0,0.076000,,,0,,,,,,,,,,,,,0.211,0.051,-0.051,0,,,,,,,,,0,1,19h47m55.44s,296.981018,+43d12m35.1s,43.209751,,,,,,,,,5544.00,148.00,0,0,,,,,0.84,0.20,0,0,,,,,,,,,,,0.022,0.005,-0.005,0,,,,,,4.51,0.15,0,0,,,,-0.588,,0,0
872,Kepler-112,c,Transit,2,28.57426300,0.00006000,-0.00006000,0,0.172000,,,0,,,,,,,,,,,,,0.214,0.052,-0.052,0,,,,,,,,,0,1,19h47m55.44s,296.981018,+43d12m35.1s,43.209751,,,,,,,,,5544.00,148.00,0,0,,,,,0.84,0.20,0,0,,,,,,,,,,,0.022,0.005,-0.005,0,,,,,,4.51,0.15,0,0,,,,-0.588,,0,0
873,Kepler-113,b,Transit,2,4.75400000,,,0,,,,,,,,,0.03700,0.01300,-0.01300,0,,,,,0.162,0.004,-0.004,0,10.73000,3.90000,-3.90000,0,,,,,0,1,19h11m59.49s,287.997894,+50d56m39.6s,50.944332,,,,,,,,,4725.00,74.00,0,0,0.75,0.06,0,0,0.69,0.02,0,0,,,11.70000,4.20000,-4.20000,0,,,,,0.017,0.001,-0.001,0,,,,,,4.64,0.03,0,0,2.7100,0.0800,0,0.050,0.070,0,0
874,Kepler-113,c,Transit,2,8.92507000,,,0,,,,,,,,,0.02700,,,1,,,,,0.194,0.005,-0.005,0,,,,,,,,,0,1,19h11m59.49s,287.997894,+50d56m39.6s,50.944332,,,,,,,,,4725.00,74.00,0,0,0.75,0.06,0,0,0.69,0.02,0,0,,,8.70000,,,1,,,,,0.020,0.001,-0.001,0,,,,,,4.64,0.03,0,0,2.7100,0.0800,0,0.050,0.070,0,0
875,Kepler-114,b,Transit,3,5.18854900,0.00001200,-0.00001200,0,0.053000,,,0,,,,,,,,,,,,,0.112,0.012,-0.012,0,,,,,,,,,0,1,19h36m29.14s,294.121429,+48d20m58.3s,48.349525,,,,,,,,,4605.00,100.00,0,0,0.56,0.06,0,0,0.67,0.04,0,0,,,,,,,,,,,0.012,0.001,-0.001,0,,,,,,4.65,0.15,0,0,,,,-0.003,,0,0
876,Kepler-114,c,Transit,3,8.04100000,,,0,,,,,,,,,0.00900,0.00200,-0.00200,0,,,,,0.143,0.016,-0.016,0,,,,,,,,,1,1,19h36m29.14s,294.121429,+48d20m58.3s,48.349525,,,,,,,,,4605.00,100.00,0,0,0.56,0.06,0,0,0.67,0.04,0,0,,,2.80000,0.60000,-0.60000,0,,,,,0.015,0.002,-0.002,0,,,,,,4.65,0.15,0,0,,,,-0.003,,0,0
877,Kepler-114,d,Transit,3,11.77600000,,,0,,,,,,,,,0.01200,0.00500,-0.00500,0,,,,,0.226,0.025,-0.025,0,,,,,,,,,1,1,19h36m29.14s,294.121429,+48d20m58.3s,48.349525,,,,,,,,,4605.00,100.00,0,0,0.56,0.06,0,0,0.67,0.04,0,0,,,3.90000,1.70000,-1.70000,0,,,,,0.023,0.003,-0.003,0,,,,,,4.65,0.15,0,0,,,,-0.003,,0,0
878,Kepler-115,b,Transit,2,2.40367900,0.00001200,-0.00001200,0,0.036000,,,0,,,,,,,,,,,,,0.097,0.019,-0.019,0,,,,,,,,,0,1,19h50m50.84s,297.711853,+45d15m42.9s,45.261925,,,,,,,,,5979.00,132.00,0,0,1.00,,0,0,1.21,0.23,0,0,,,,,,,,,,,0.010,0.002,-0.002,0,,,,,,4.31,0.15,0,0,,,,-0.081,,0,0
879,Kepler-115,c,Transit,2,8.99088900,0.00002100,-0.00002100,0,0.087000,,,0,,,,,,,,,,,,,0.232,0.045,-0.045,0,,,,,,,,,0,1,19h50m50.84s,297.711853,+45d15m42.9s,45.261925,,,,,,,,,5979.00,132.00,0,0,1.00,,0,0,1.21,0.23,0,0,,,,,,,,,,,0.024,0.005,-0.005,0,,,,,,4.31,0.15,0,0,,,,-0.081,,0,0
880,Kepler-116,b,Transit,2,5.96873400,0.00000900,-0.00000900,0,0.069000,,,0,,,,,,,,,,,,,0.305,0.058,-0.058,0,,,,,,,,,0,1,19h38m58.10s,294.742065,+43d32m12.6s,43.536835,,,,,,,,,6142.00,100.00,0,0,1.16,,0,0,1.45,0.27,0,0,,,,,,,,,,,0.031,0.006,-0.006,0,,,,,,4.20,0.15,0,0,,,,-0.064,,0,0
881,Kepler-116,c,Transit,2,13.07163000,0.00005600,-0.00005600,0,0.116000,,,0,,,,,,,,,,,,,0.205,0.039,-0.039,0,,,,,,,,,0,1,19h38m58.10s,294.742065,+43d32m12.6s,43.536835,,,,,,,,,6142.00,100.00,0,0,1.16,,0,0,1.45,0.27,0,0,,,,,,,,,,,0.021,0.004,-0.004,0,,,,,,4.20,0.15,0,0,,,,-0.064,,0,0
882,Kepler-117,b,Transit,2,18.79592280,0.00000750,-0.00000750,0,0.144500,0.004700,-0.001400,0,0.049300,0.006200,-0.006200,0,0.09400,0.03300,-0.03300,0,,,,,0.719,0.024,-0.024,0,0.30000,0.11000,-0.11000,0,88.740,0.120,-0.120,0,0,1,19h15m10.33s,288.793030,+48d02m24.8s,48.040234,1430.00,50.00,-50.00,0,,,,,6150.00,110.00,0,0,1.13,0.13,0,0,1.61,0.05,0,0,,,29.87500,10.48800,-10.48800,0,,,,,0.074,0.002,-0.002,0,3.80,F8 V,,0,0,4.10,0.02,0,0,0.4100,0.0140,0,-0.040,0.100,0,0
883,Kepler-117,c,Transit,2,50.79039100,0.00001400,-0.00001400,0,0.280400,0.009200,-0.002800,0,0.032300,0.003300,-0.003300,0,1.84000,0.18000,-0.18000,0,,,,,1.101,0.035,-0.035,0,1.74000,0.18000,-0.18000,,89.640,0.100,-0.100,0,0,1,19h15m10.33s,288.793030,+48d02m24.8s,48.040234,1430.00,50.00,-50.00,0,,,,,6150.00,110.00,0,0,1.13,0.13,0,0,1.61,0.05,0,0,,,584.78000,57.21000,-57.21000,0,,,,,0.113,0.004,-0.004,0,3.80,F8 V,,0,0,4.10,0.02,0,0,0.4100,0.0140,0,-0.040,0.100,0,0
884,Kepler-118,b,Transit,2,7.51849600,0.00005600,-0.00005600,0,0.073000,,,0,,,,,,,,,,,,,0.175,0.084,-0.084,0,,,,,,,,,0,1,19h56m51.16s,299.213165,+41d25m29.4s,41.424824,,,,,,,,,5274.00,200.00,0,0,0.86,,0,0,1.09,0.49,0,0,,,,,,,,,,,0.018,0.009,-0.009,0,,,,,,4.32,0.30,0,0,,,,0.180,,0,0
